"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","Natureza Jurídica","CNAE 2.0 Subclasse","Tamanho Estabelecimento","Tipo Estab","Tipo Estab_1","UF","IBGE Subsetor","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE"
"2707","31021",1,0,0,0,1,353070,2062,"3102100","02","01","Cnpj",35,"07",13841010,4,4,0,3530706,"SP","Campinas","Mogi Mirim","Mogi Guaçu","-22.3675","-46.9428"
"2708","31012",1,0,0,0,0,354890,2062,"3101200","04","01","Cnpj",35,"07",13570480,17,17,0,3548906,"SP","Araraquara","São Carlos","São Carlos","-22.0174","-47.886"
"2709","31012",1,0,0,0,0,354980,2135,"3101200","01","01","Cnpj",35,"07",15025060,0,0,0,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758"
"2710","31012",1,0,0,0,1,354730,2062,"3101200","03","01","Cnpj",35,"07",6530445,5,5,0,3547304,"SP","Metropolitana de São Paulo","Osasco","Santana de Parnaíba","-23.4439","-46.9178"
"2711","31012",1,0,0,0,1,354980,2135,"3101200","02","01","Cnpj",35,"07",15043500,1,1,0,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758"
"2712","31012",1,0,1,0,1,354910,2062,"3101200","05","01","Cnpj",35,"07",13876470,22,22,0,3549102,"SP","Campinas","São João da Boa Vista","São João da Boa Vista","-21.9707","-46.7944"
"2713","31012",1,0,0,0,1,351410,2062,"3101200","04","01","Cnpj",35,"07",17300000,16,16,0,3514106,"SP","Bauru","Jaú","Dois Córregos","-22.3673","-48.3819"
"2714","31021",1,0,0,0,0,352960,2305,"3102100","01","01","Cnpj",35,"07",15625000,0,0,0,3529609,"SP","São José do Rio Preto","Fernandópolis","Meridiano","-20.3579","-50.1811"
"2715","31012",1,0,0,0,1,355030,2305,"3101200","04","01","Cnpj",35,"07",2177040,12,12,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2716","31012",1,0,0,0,0,355030,2135,"3101200","03","01","Cnpj",35,"07",4301001,8,8,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2717","31012",1,0,0,0,1,352390,2062,"3101200","05","01","Cnpj",35,"07",13312094,24,24,0,3523909,"SP","Macro Metropolitana Paulista","Sorocaba","Itu","-23.2544","-47.2927"
"2718","31012",1,0,0,0,1,353710,2062,"3101200","02","01","Cnpj",35,"07",13920000,3,3,0,3537107,"SP","Campinas","Campinas","Pedreira","-22.7413","-46.8948"
"2719","31012",1,0,0,0,0,353340,2305,"3101200","02","01","Cnpj",35,"07",13387030,3,3,0,3533403,"SP","Campinas","Campinas","Nova Odessa","-22.7832","-47.2941"
"2720","31021",1,0,0,0,0,355030,2062,"3102100","02","01","Cnpj",35,"07",2652030,4,4,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2721","31012",1,0,1,0,1,355710,2305,"3101200","04","01","Cnpj",35,"07",15505131,13,13,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"2722","31012",1,0,0,0,1,354340,2135,"3101200","04","01","Cnpj",35,"07",14060090,14,14,0,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099"
"2723","31012",1,0,0,0,1,351960,2062,"3101200","02","01","Cnpj",35,"07",14940000,3,3,0,3519600,"SP","Araraquara","Araraquara","Ibitinga","-21.7562","-48.8319"
