"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","CNAE 2.0 Subclasse","Tamanho Estabelecimento","UF","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","Natureza_Juridica","TpEstab","IbgeSubSetor","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE","ds_nat_jur","ds_tpestab","ds_ibge_subsetor"
"228","23991",1,0,0,0,0,355670,"2399199","05",35,13280001,40,40,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"229","08100",1,0,0,0,0,355620,"0810099","05",35,13275410,50,50,0,2062,1,1,3556206,"SP","Campinas","Campinas","Valinhos","-22.9698","-46.9974","SOC QT LTDA","CNPJ","Extrativa mineral"
"230","08100",1,0,0,0,0,350600,"0810099","05",35,17013205,33,33,0,2062,1,1,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871","SOC QT LTDA","CNPJ","Extrativa mineral"
"231","08100",1,0,0,0,0,353670,"0810099","02",35,17280000,5,5,0,2062,1,1,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Extrativa mineral"
"232","23991",1,0,0,0,0,355030,"2399199","06",35,4248000,88,88,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"233","08100",1,0,0,0,0,350840,"0810099","05",35,13315000,30,30,0,2062,1,1,3508405,"SP","Macro Metropolitana Paulista","Sorocaba","Cabreúva","-23.3053","-47.1362","SOC QT LTDA","CNPJ","Extrativa mineral"
"234","08100",1,0,1,0,1,350740,"0810099","01",35,14955000,0,0,0,2062,1,1,3507407,"SP","Araraquara","Araraquara","Borborema","-21.6214","-49.0741","SOC QT LTDA","CNPJ","Extrativa mineral"
"235","08100",1,0,1,0,1,354010,"0810099","02",35,16660000,4,4,0,2062,1,1,3540101,"SP","Bauru","Bauru","Pongaí","-21.7396","-49.3604","SOC QT LTDA","CNPJ","Extrativa mineral"
"236","08100",1,0,0,0,0,354270,"0810099","04",35,14430000,14,14,0,2062,1,1,3542701,"SP","Ribeirão Preto","Franca","Restinga","-20.6056","-47.4833","SOC QT LTDA","CNPJ","Extrativa mineral"
"237","23991",1,0,0,0,0,352310,"2399199","07",35,8580000,135,135,0,2062,1,2,3523107,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Itaquaquecetuba","-23.4835","-46.3457","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"238","08100",1,0,0,0,0,351310,"0810099","02",35,14140000,4,4,0,2305,1,1,3513108,"SP","Ribeirão Preto","Ribeirão Preto","Cravinhos","-21.338","-47.7324",NA,"CNPJ","Extrativa mineral"
"239","08100",1,0,0,0,0,351240,"0810099","04",35,13490000,16,16,0,2062,1,1,3512407,"SP","Piracicaba","Limeira","Cordeirópolis","-22.4778","-47.4519","SOC QT LTDA","CNPJ","Extrativa mineral"
"240","23991",1,0,0,0,0,351380,"2399199","04",35,9910170,20,20,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"241","23991",1,0,0,0,0,351380,"2399199","02",35,9941750,1,1,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"242","08100",1,0,0,0,0,355030,"0810099","05",35,2995000,23,23,0,2062,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Extrativa mineral"
"243","08100",1,0,0,0,0,355030,"0810099","07",35,2995000,141,141,0,2062,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Extrativa mineral"
"244","23991",1,0,0,0,0,355635,"2399199","04",35,12935000,15,15,0,2062,1,2,3556354,"SP","Macro Metropolitana Paulista","Bragança Paulista","Vargem","-22.887","-46.4124","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"245","23991",1,0,0,0,0,355030,"2399199","02",35,2710080,4,4,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"246","23991",1,0,0,0,1,350600,"2399199","04",35,17064864,12,12,0,2062,1,2,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"247","09904",1,0,0,0,1,353060,"0990403","05",35,8770490,26,26,0,2062,1,1,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SOC QT LTDA","CNPJ","Extrativa mineral"
"248","08100",1,0,0,0,0,350410,"0810099","05",35,12953162,37,37,0,2062,1,1,3504107,"SP","Macro Metropolitana Paulista","Bragança Paulista","Atibaia","-23.1171","-46.5563","SOC QT LTDA","CNPJ","Extrativa mineral"
"249","23991",1,0,0,0,1,354910,"2399199","02",35,13877757,1,1,0,2062,1,2,3549102,"SP","Campinas","São João da Boa Vista","São João da Boa Vista","-21.9707","-46.7944","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"250","23991",1,0,0,0,0,350900,"2399199","04",35,7700970,12,12,0,2062,1,2,3509007,"SP","Metropolitana de São Paulo","Franco da Rocha","Caieiras","-23.3607","-46.7397","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"251","23991",1,0,0,0,0,353060,"2399199","04",35,8810000,10,10,0,2062,1,2,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"252","23991",1,0,0,0,0,355300,"2399199","03",35,18890000,10,10,0,2062,1,2,3553005,"SP","Assis","Ourinhos","Taguaí","-23.4452","-49.4024","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"253","23991",1,0,0,0,0,350750,"2399199","04",35,18609970,18,18,0,2135,1,2,3507506,"SP","Bauru","Botucatu","Botucatu","-22.8837","-48.4437","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"254","23991",1,0,0,0,1,355220,"2399199","03",35,18085490,7,7,0,2062,1,2,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"255","23991",1,0,0,0,1,353350,"2399199","03",35,14960000,7,7,0,2305,1,2,3533502,"SP","São José do Rio Preto","Novo Horizonte","Novo Horizonte","-21.4651","-49.2234",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"256","23991",1,0,0,0,0,355670,"2399199","04",35,13280001,13,13,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"257","23991",1,0,0,0,1,355030,"2399199","05",35,3223110,22,22,0,2305,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"258","09904",1,0,0,0,1,352710,"0990403","04",35,16400033,11,11,0,2062,1,1,3527108,"SP","Bauru","Lins","Lins","-21.6718","-49.7526","SOC QT LTDA","CNPJ","Extrativa mineral"
"259","23991",1,0,0,0,1,355410,"2399199","03",35,12090700,6,6,0,2062,1,2,3554102,"SP","Vale do Paraíba Paulista","São José dos Campos","Taubaté","-23.0104","-45.5593","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"260","08100",1,0,0,0,0,351880,"0810099","08",35,7162900,445,445,0,2062,1,1,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Extrativa mineral"
"261","08100",1,0,0,0,0,354910,"0810099","05",35,13871000,42,42,0,2062,1,1,3549102,"SP","Campinas","São João da Boa Vista","São João da Boa Vista","-21.9707","-46.7944","SOC QT LTDA","CNPJ","Extrativa mineral"
"262","23991",1,0,0,0,1,353130,"2399199","05",35,15910000,22,22,0,2135,1,2,3531308,"SP","Ribeirão Preto","Jaboticabal","Monte Alto","-21.2655","-48.4971","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"263","23991",1,0,0,0,1,355030,"2399199","05",35,8230730,20,20,0,2135,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"264","08100",1,0,0,0,0,355440,"0810099","05",35,14745000,22,22,0,2062,1,1,3554409,"SP","Ribeirão Preto","Jaboticabal","Terra Roxa","-20.787","-48.3314","SOC QT LTDA","CNPJ","Extrativa mineral"
"265","23991",1,0,0,0,1,354340,"2399199","02",35,14031800,3,3,0,2062,1,2,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"266","08100",1,0,0,0,0,355150,"0810099","05",35,14150000,21,21,0,2062,1,1,3551504,"SP","Ribeirão Preto","Ribeirão Preto","Serrana","-21.2043","-47.5952","SOC QT LTDA","CNPJ","Extrativa mineral"
"267","23991",1,0,0,0,1,355450,"2399199","04",35,18530000,14,14,0,2062,1,2,3554508,"SP","Piracicaba","Piracicaba","Tietê","-23.1101","-47.7164","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"268","23991",1,0,0,0,0,350950,"2399199","06",35,13068609,61,61,0,2062,1,2,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"269","23991",1,0,0,0,1,351380,"2399199","03",35,9980030,5,5,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"270","08100",1,0,0,0,0,354540,"0810099","03",35,19920000,3,3,0,2062,1,1,3545407,"SP","Assis","Ourinhos","Salto Grande","-22.8894","-49.9831","SOC QT LTDA","CNPJ","Extrativa mineral"
"271","23991",1,0,0,0,0,353282,"2399199","02",35,18435000,3,3,0,2062,1,2,3532827,"SP","Itapetininga","Itapeva","Nova Campina","-24.1224","-48.9022","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"272","23991",1,0,0,0,0,353282,"2399199","05",35,18435000,42,42,0,2062,1,2,3532827,"SP","Itapetininga","Itapeva","Nova Campina","-24.1224","-48.9022","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"273","23991",1,0,0,0,0,350760,"2399199","05",35,12900005,21,21,0,2062,1,2,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"274","08100",1,0,0,0,1,354620,"0810099","04",35,13625000,10,10,0,2062,1,1,3546207,"SP","Piracicaba","Limeira","Santa Cruz da Conceição","-22.1405","-47.4512","SOC QT LTDA","CNPJ","Extrativa mineral"
"275","09904",1,0,0,0,0,350600,"0990402","04",35,17015311,10,10,0,2062,1,1,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871","SOC QT LTDA","CNPJ","Extrativa mineral"
"276","09904",1,0,0,0,1,354370,"0990403","02",35,14830000,1,1,0,2135,1,1,3543709,"SP","Araraquara","Araraquara","Rincão","-21.5894","-48.0728","FRM MER IND","CNPJ","Extrativa mineral"
"277","23991",1,0,0,0,0,353340,"2399199","04",35,13380001,12,12,0,2062,1,2,3533403,"SP","Campinas","Campinas","Nova Odessa","-22.7832","-47.2941","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"278","23991",1,0,1,0,0,352270,"2399199","04",35,14900000,13,13,0,2062,1,2,3522703,"SP","Araraquara","Araraquara","Itápolis","-21.5942","-48.8149","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"279","08100",1,0,0,0,0,354680,"0810099","06",35,7500000,89,89,0,2062,1,1,3546801,"SP","Metropolitana de São Paulo","Guarulhos","Santa Isabel","-23.3172","-46.2237","SOC QT LTDA","CNPJ","Extrativa mineral"
"280","23991",1,0,0,0,0,352310,"2399199","05",35,8599650,41,41,0,2062,1,2,3523107,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Itaquaquecetuba","-23.4835","-46.3457","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"281","23991",1,0,0,0,1,354880,"2399199","02",35,9580300,2,2,0,2305,1,2,3548807,"SP","Metropolitana de São Paulo","São Paulo","São Caetano do Sul","-23.6229","-46.5548",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"282","23991",1,0,1,0,1,355030,"2399199","02",35,2723050,3,3,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"283","23991",1,0,0,0,0,351880,"2399199","04",35,7224150,12,12,0,2054,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SA FECH","CNPJ","Indústria de produtos minerais nao metálicos"
"284","23991",1,0,0,0,0,354980,"2399199","03",35,15092601,7,7,0,2054,1,2,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758","SA FECH","CNPJ","Indústria de produtos minerais nao metálicos"
"285","23991",1,0,0,0,0,353650,"2399199","02",35,13147030,3,3,0,2054,1,2,3536505,"SP","Campinas","Campinas","Paulínia","-22.7542","-47.1488","SA FECH","CNPJ","Indústria de produtos minerais nao metálicos"
"286","08100",1,0,0,0,0,350760,"0810099","06",35,12914970,75,75,0,2054,1,1,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419","SA FECH","CNPJ","Extrativa mineral"
"287","23991",1,0,0,0,1,353130,"2399199","05",35,15910000,31,31,0,2305,1,2,3531308,"SP","Ribeirão Preto","Jaboticabal","Monte Alto","-21.2655","-48.4971",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"288","23991",1,0,1,0,1,352390,"2399199","02",35,13312500,2,2,0,2062,1,2,3523909,"SP","Macro Metropolitana Paulista","Sorocaba","Itu","-23.2544","-47.2927","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"289","08100",1,0,0,0,0,350400,"0810099","05",35,19807155,24,24,0,2062,1,1,3504008,"SP","Assis","Assis","Assis","-22.66","-50.4183","SOC QT LTDA","CNPJ","Extrativa mineral"
"290","23991",1,0,0,0,0,353710,"2399199","07",35,13920000,116,116,0,2062,1,2,3537107,"SP","Campinas","Campinas","Pedreira","-22.7413","-46.8948","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"291","08100",1,0,0,0,0,354990,"0810099","04",35,12210000,14,14,0,2062,1,1,3549904,"SP","Vale do Paraíba Paulista","São José dos Campos","São José dos Campos","-23.1896","-45.8841","SOC QT LTDA","CNPJ","Extrativa mineral"
"292","08100",1,0,0,0,0,350860,"0810099","04",35,12630000,19,19,0,2062,1,1,3508603,"SP","Vale do Paraíba Paulista","Guaratinguetá","Cachoeira Paulista","-22.6665","-45.0154","SOC QT LTDA","CNPJ","Extrativa mineral"
"293","23991",1,0,0,0,0,354390,"2399199","05",35,13500970,45,45,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"294","08100",1,0,0,0,0,351980,"0810099","07",35,15460000,107,107,0,2062,1,1,3519808,"SP","São José do Rio Preto","São José do Rio Preto","Icém","-20.3391","-49.1915","SOC QT LTDA","CNPJ","Extrativa mineral"
"295","09904",1,0,0,0,1,353060,"0990403","05",35,8765340,21,21,0,2062,1,1,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SOC QT LTDA","CNPJ","Extrativa mineral"
"296","23991",1,0,0,0,0,352500,"2399199","09",35,6612000,769,769,0,2062,1,2,3525003,"SP","Metropolitana de São Paulo","Osasco","Jandira","-23.5275","-46.9023","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"297","23991",1,0,0,0,0,354980,"2399199","02",35,15077000,6,6,0,2062,1,2,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"298","23991",1,0,0,0,1,352010,"2399199","02",35,14540000,3,3,0,2062,1,2,3520103,"SP","Ribeirão Preto","Ituverava","Igarapava","-20.0407","-47.7466","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"299","23991",1,0,0,0,0,351880,"2399199","05",35,7175120,30,30,0,2062,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"300","23991",1,0,1,0,0,355030,"2399199","04",35,5094000,11,11,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"301","23991",1,0,0,0,0,352720,"2399199","06",35,12600970,52,52,0,2062,1,2,3527207,"SP","Vale do Paraíba Paulista","Guaratinguetá","Lorena","-22.7334","-45.1197","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"302","23991",1,0,0,0,0,350900,"2399199","07",35,7700001,193,193,0,2062,1,2,3509007,"SP","Metropolitana de São Paulo","Franco da Rocha","Caieiras","-23.3607","-46.7397","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"303","23991",1,0,0,0,0,351880,"2399199","07",35,7111150,184,184,0,2062,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"304","23991",1,0,0,0,0,355670,"2399199","07",35,13284400,128,128,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"305","23991",1,0,0,0,0,354340,"2399199","03",35,14072070,6,6,0,2062,1,2,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"306","23991",1,0,0,0,0,350600,"2399199","03",35,17039520,5,5,0,2062,1,2,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"307","23991",1,0,0,0,0,355030,"2399199","07",35,4747000,133,133,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"308","08100",1,0,0,0,0,352850,"0810099","06",35,7600000,55,55,0,2054,1,1,3528502,"SP","Metropolitana de São Paulo","Franco da Rocha","Mairiporã","-23.3171","-46.5897","SA FECH","CNPJ","Extrativa mineral"
"309","08100",1,0,0,0,0,355030,"0810099","05",35,5428000,49,49,0,2054,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SA FECH","CNPJ","Extrativa mineral"
"310","08100",1,0,0,0,0,351500,"0810099","07",35,6845070,186,186,0,2054,1,1,3515004,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Embu das Artes","-23.6437","-46.8579","SA FECH","CNPJ","Extrativa mineral"
"311","08100",1,0,0,0,0,353060,"0810099","06",35,8771001,92,92,0,2054,1,1,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SA FECH","CNPJ","Extrativa mineral"
"312","08100",1,0,0,0,0,355030,"0810099","06",35,5220000,53,53,0,2054,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SA FECH","CNPJ","Extrativa mineral"
"313","08100",1,0,0,0,0,352400,"0810099","05",35,13295000,29,29,0,2054,1,1,3524006,"SP","Macro Metropolitana Paulista","Jundiaí","Itupeva","-23.1526","-47.0593","SA FECH","CNPJ","Extrativa mineral"
"314","08100",1,0,0,0,0,353560,"0810099","04",35,12260000,10,10,0,2054,1,1,3535606,"SP","Vale do Paraíba Paulista","Paraibuna/Paraitinga","Paraibuna","-23.3872","-45.6639","SA FECH","CNPJ","Extrativa mineral"
"315","23991",1,0,0,0,0,353060,"2399199","07",35,8735270,114,114,0,2062,1,2,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"316","23991",1,0,0,0,0,352690,"2399199","05",35,13480021,33,33,0,2062,1,2,3526902,"SP","Piracicaba","Limeira","Limeira","-22.566","-47.397","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"317","23991",1,0,0,0,0,353650,"2399199","02",35,13148192,1,1,0,2062,1,2,3536505,"SP","Campinas","Campinas","Paulínia","-22.7542","-47.1488","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"318","23991",1,0,0,0,0,351370,"2399199","06",35,13690000,105,105,0,2062,1,2,3513702,"SP","Araraquara","São Carlos","Descalvado","-21.9002","-47.6181","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"319","23991",1,0,0,0,1,355670,"2399199","04",35,13280000,17,17,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"320","23991",1,0,0,0,1,354580,"2399199","02",35,13454001,1,1,0,2135,1,2,3545803,"SP","Campinas","Campinas","Santa Bárbara d'Oeste","-22.7553","-47.4143","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"321","08100",1,0,0,0,0,355410,"0810099","02",35,12090700,3,3,0,2062,1,1,3554102,"SP","Vale do Paraíba Paulista","São José dos Campos","Taubaté","-23.0104","-45.5593","SOC QT LTDA","CNPJ","Extrativa mineral"
"322","23991",1,0,0,0,1,351510,"2399199","02",35,6900000,1,1,0,2062,1,2,3515103,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Embu-Guaçu","-23.8297","-46.8136","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"323","23991",1,0,0,0,0,355030,"2399199","02",35,2544000,1,1,0,2305,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"324","08100",1,0,0,0,0,355030,"0810099","06",35,8490500,92,92,0,2054,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SA FECH","CNPJ","Extrativa mineral"
"325","23991",1,0,0,0,0,351660,"2399199","02",35,17450000,3,3,0,2062,1,2,3516606,"SP","Marília","Marília","Gália","-22.2918","-49.5504","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"326","09904",1,0,0,0,0,352360,"0990403","03",35,13530000,8,8,0,2062,1,1,3523602,"SP","Piracicaba","Rio Claro","Itirapina","-22.2562","-47.8166","SOC QT LTDA","CNPJ","Extrativa mineral"
"327","23991",1,0,0,0,0,355650,"2399199","06",35,13223025,59,59,0,2062,1,2,3556503,"SP","Macro Metropolitana Paulista","Jundiaí","Várzea Paulista","-23.2136","-46.8234","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"328","08100",1,0,0,0,0,354580,"0810099","05",35,13450269,24,24,0,2062,1,1,3545803,"SP","Campinas","Campinas","Santa Bárbara d'Oeste","-22.7553","-47.4143","SOC QT LTDA","CNPJ","Extrativa mineral"
"329","09904",1,0,0,0,1,350030,"0990403","04",35,13860000,10,10,0,2135,1,1,3500303,"SP","Campinas","Pirassununga","Aguaí","-22.0572","-46.9735","FRM MER IND","CNPJ","Extrativa mineral"
"330","08100",1,0,0,0,0,355410,"0810099","05",35,12040000,20,20,0,2305,1,1,3554102,"SP","Vale do Paraíba Paulista","São José dos Campos","Taubaté","-23.0104","-45.5593",NA,"CNPJ","Extrativa mineral"
"331","08100",1,0,0,0,0,354850,"0810099","05",35,11096000,38,38,0,2062,1,1,3548500,"SP","Metropolitana de São Paulo","Santos","Santos","-23.9535","-46.335","SOC QT LTDA","CNPJ","Extrativa mineral"
"332","23991",1,0,0,0,1,355670,"2399199","02",35,13280000,1,1,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"333","23991",1,0,0,0,1,355650,"2399199","03",35,13224780,5,5,0,2062,1,2,3556503,"SP","Macro Metropolitana Paulista","Jundiaí","Várzea Paulista","-23.2136","-46.8234","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"334","08100",1,0,0,0,1,354390,"0810099","04",35,13504505,12,12,0,2305,1,1,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546",NA,"CNPJ","Extrativa mineral"
"335","09904",1,0,0,0,0,354390,"0990403","03",35,13500970,5,5,0,2062,1,1,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Extrativa mineral"
"336","23991",1,0,0,0,1,352240,"2399199","04",35,18400970,15,15,0,2062,1,2,3522406,"SP","Itapetininga","Itapeva","Itapeva","-23.9788","-48.8764","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"337","23991",1,0,1,0,1,354390,"2399199","04",35,13500270,14,14,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"338","23991",1,0,0,0,1,351300,"2399199","02",35,6725070,1,1,0,2305,1,2,3513009,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Cotia","-23.6022","-46.919",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"339","23991",1,0,0,0,0,350330,"2399199","03",35,13600970,10,10,0,2062,1,2,3503307,"SP","Piracicaba","Limeira","Araras","-22.3572","-47.3842","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"340","08100",1,0,0,0,0,355030,"0810099","05",35,1038902,27,27,0,2054,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SA FECH","CNPJ","Extrativa mineral"
"341","08100",1,0,0,0,0,350920,"0810099","05",35,7750020,32,32,0,2054,1,1,3509205,"SP","Metropolitana de São Paulo","Osasco","Cajamar","-23.355","-46.8781","SA FECH","CNPJ","Extrativa mineral"
"342","08100",1,0,0,0,0,355030,"0810099","03",35,2801000,9,9,0,2054,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SA FECH","CNPJ","Extrativa mineral"
